Instance,Terminal,Layer,X location,Y location,Voltage
dsa\[22\]._8_,VPWR,li1,28.0600,68.0000,1.799805
dsa\[22\]._7_,VPWR,li1,33.5800,62.5600,1.799890
dsa\[22\]._6_,VPWR,li1,35.1900,68.0000,1.799743
dsa\[22\]._5_,VPWR,li1,35.1900,68.0000,1.799743
dsa\[22\]._4_,VPWR,li1,33.1200,68.0000,1.799761
dsa\[22\]._3_,VPWR,li1,37.7200,68.0000,1.799725
dsa\[21\]._9_,VPWR,li1,42.7800,62.5600,1.799851
dsa\[21\]._8_,VPWR,li1,29.9000,57.1200,1.799738
dsa\[21\]._7_,VPWR,li1,36.3400,57.1200,1.799661
dsa\[21\]._6_,VPWR,li1,37.0300,57.1200,1.799661
dsa\[21\]._5_,VPWR,li1,40.7100,57.1200,1.799630
dsa\[21\]._4_,VPWR,li1,34.0400,57.1200,1.799688
dsa\[21\]._3_,VPWR,li1,33.1200,62.5600,1.799890
dsa\[20\]._9_,VPWR,li1,34.9600,46.2400,1.799744
dsa\[20\]._8_,VPWR,li1,27.6000,35.3600,1.799726
dsa\[20\]._7_,VPWR,li1,29.9000,40.8000,1.799772
dsa\[20\]._6_,VPWR,li1,28.7500,40.8000,1.799772
dsa\[20\]._5_,VPWR,li1,27.3700,40.8000,1.799799
dsa\[20\]._4_,VPWR,li1,34.0400,40.8000,1.799720
dsa\[20\]._3_,VPWR,li1,36.3400,40.8000,1.799698
dsa\[1\]._9_,VPWR,li1,85.1000,78.8800,1.799712
dsa\[1\]._8_,VPWR,li1,83.7200,89.7600,1.799713
dsa\[1\]._7_,VPWR,li1,85.1000,84.3200,1.799807
dsa\[1\]._6_,VPWR,li1,84.8700,78.8800,1.799712
dsa\[1\]._5_,VPWR,li1,84.8700,84.3200,1.799807
dsa\[1\]._4_,VPWR,li1,86.0200,89.7600,1.799713
dsa\[1\]._3_,VPWR,li1,87.8600,84.3200,1.799807
dsa\[19\]._9_,VPWR,li1,24.3800,29.9200,1.799893
dsa\[19\]._8_,VPWR,li1,26.6800,24.4800,1.799861
dsa\[19\]._7_,VPWR,li1,33.5800,24.4800,1.799807
dsa\[19\]._6_,VPWR,li1,31.5100,29.9200,1.799858
dsa\[19\]._5_,VPWR,li1,35.6500,24.4800,1.799792
dsa\[19\]._4_,VPWR,li1,33.5800,24.4800,1.799807
dsa\[19\]._3_,VPWR,li1,34.0400,29.9200,1.799846
dsa\[18\]._9_,VPWR,li1,52.4400,24.4800,1.799691
dsa\[18\]._8_,VPWR,li1,40.9400,24.4800,1.799753
dsa\[18\]._7_,VPWR,li1,46.4600,24.4800,1.799718
dsa\[18\]._6_,VPWR,li1,46.6900,29.9200,1.799791
dsa\[18\]._5_,VPWR,li1,43.4700,24.4800,1.799737
dsa\[18\]._4_,VPWR,li1,42.7800,29.9200,1.799808
dsa\[18\]._3_,VPWR,li1,46.4600,24.4800,1.799718
dsa\[17\]._9_,VPWR,li1,52.4400,29.9200,1.799775
dsa\[17\]._8_,VPWR,li1,47.8400,35.3600,1.799458
dsa\[17\]._7_,VPWR,li1,46.9200,35.3600,1.799458
dsa\[17\]._6_,VPWR,li1,54.0500,35.3600,1.799404
dsa\[17\]._5_,VPWR,li1,52.2100,35.3600,1.799418
dsa\[17\]._4_,VPWR,li1,50.1400,35.3600,1.799433
dsa\[17\]._3_,VPWR,li1,45.5400,40.8000,1.799610
dsa\[16\]._9_,VPWR,li1,51.9800,40.8000,1.799558
dsa\[16\]._8_,VPWR,li1,40.0200,46.2400,1.799695
dsa\[16\]._7_,VPWR,li1,46.4600,46.2400,1.799656
dsa\[16\]._6_,VPWR,li1,49.9100,46.2400,1.799642
dsa\[16\]._5_,VPWR,li1,47.1500,51.6800,1.799929
dsa\[16\]._4_,VPWR,li1,46.0000,46.2400,1.799656
dsa\[16\]._3_,VPWR,li1,45.5400,51.6800,1.799929
dsa\[15\]._9_,VPWR,li1,56.1200,46.2400,1.799598
dsa\[15\]._8_,VPWR,li1,43.2400,57.1200,1.799590
dsa\[15\]._7_,VPWR,li1,53.3600,57.1200,1.799495
dsa\[15\]._6_,VPWR,li1,51.7500,51.6800,1.799925
dsa\[15\]._5_,VPWR,li1,54.9700,51.6800,1.799922
dsa\[15\]._4_,VPWR,li1,50.1400,57.1200,1.799517
dsa\[15\]._3_,VPWR,li1,53.3600,51.6800,1.799924
dsa\[14\]._9_,VPWR,li1,49.6800,68.0000,1.799652
dsa\[14\]._8_,VPWR,li1,44.6200,73.4400,1.799445
dsa\[14\]._7_,VPWR,li1,51.0600,73.4400,1.799376
dsa\[14\]._6_,VPWR,li1,54.5100,73.4400,1.799350
dsa\[14\]._5_,VPWR,li1,50.8300,73.4400,1.799376
dsa\[14\]._4_,VPWR,li1,50.6000,78.8800,1.799798
dsa\[14\]._3_,VPWR,li1,52.9000,78.8800,1.799790
dsa\[13\]._9_,VPWR,li1,51.0600,84.3200,1.799830
dsa\[13\]._8_,VPWR,li1,44.6200,89.7600,1.799781
dsa\[13\]._7_,VPWR,li1,46.4600,89.7600,1.799774
dsa\[13\]._6_,VPWR,li1,46.2300,84.3200,1.799846
dsa\[13\]._5_,VPWR,li1,48.9900,89.7600,1.799768
dsa\[13\]._4_,VPWR,li1,50.6000,89.7600,1.799761
dsa\[13\]._3_,VPWR,li1,52.9000,89.7600,1.799755
dsa\[12\]._9_,VPWR,li1,65.3200,84.3200,1.799808
dsa\[12\]._8_,VPWR,li1,57.5000,89.7600,1.799742
dsa\[12\]._7_,VPWR,li1,59.3400,89.7600,1.799738
dsa\[12\]._6_,VPWR,li1,59.1100,84.3200,1.799814
dsa\[12\]._5_,VPWR,li1,60.4900,84.3200,1.799814
dsa\[12\]._4_,VPWR,li1,62.5600,89.7600,1.799733
dsa\[12\]._3_,VPWR,li1,64.8600,89.7600,1.799730
dsa\[11\]._9_,VPWR,li1,74.9800,78.8800,1.799722
dsa\[11\]._8_,VPWR,li1,62.1000,73.4400,1.799265
dsa\[11\]._7_,VPWR,li1,62.5600,68.0000,1.799608
dsa\[11\]._6_,VPWR,li1,67.3900,78.8800,1.799742
dsa\[11\]._5_,VPWR,li1,67.3900,73.4400,1.799240
dsa\[11\]._4_,VPWR,li1,62.5600,78.8800,1.799757
dsa\[11\]._3_,VPWR,li1,64.8600,78.8800,1.799749
dsa\[10\]._9_,VPWR,li1,70.8400,68.0000,1.799588
dsa\[10\]._8_,VPWR,li1,56.1200,62.5600,1.799804
dsa\[10\]._7_,VPWR,li1,60.7200,62.5600,1.799789
dsa\[10\]._6_,VPWR,li1,64.6300,68.0000,1.799600
dsa\[10\]._5_,VPWR,li1,63.2500,62.5600,1.799784
dsa\[10\]._4_,VPWR,li1,61.6400,68.0000,1.799608
dsa\[10\]._3_,VPWR,li1,59.3400,68.0000,1.799616
dsa\[0\]._9_,VPWR,li1,78.2000,78.8800,1.799717
dsa\[0\]._8_,VPWR,li1,71.3000,89.7600,1.799722
dsa\[0\]._7_,VPWR,li1,72.2200,89.7600,1.799722
dsa\[0\]._6_,VPWR,li1,72.9100,84.3200,1.799807
dsa\[0\]._5_,VPWR,li1,74.7500,89.7600,1.799719
dsa\[0\]._4_,VPWR,li1,77.2800,89.7600,1.799717
dsa\[0\]._3_,VPWR,li1,79.5800,89.7600,1.799716
